China,Albania,Argentina,Australia,Bahrain,Bangladesh,Benin,Botswana,Brazil,Bulgaria,Burundi,Cameroon,Canada,Chile,Colombia,Costa_Rica,Denmark,Dominican_Republic,Ecuador,El_Salvador,Finland,France,Gabon,Ghana,Greece,Guatemala,Guinea,Honduras,India,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Madagascar,Malawi,Malaysia,Mali,Mauritania,Mauritius,Mexico,Mongolia,Morocco,Nepal,Netherlands,Niger,Nigeria,Norway,Oman,Pakistan,Panama,Peru,Philippines,Portugal,Saudi_Arabia,Senegal,Sierra_Leone,Singapore,South_Africa,Spain,Sri_Lanka,Sudan,Sweden,Switzerland,Thailand,Togo,Tunisia,Turkey,Uganda,United_Kingdom,United_States,Uruguay
0.05437009695410581,0.06507268678834324,0.05249429937211578,0.05850564645211561,0.0544522575013225,0.0472880627850723,0.07921550980368969,-0.016536572474113005,0.06039062130114219,0.044206162947297026,0.05457141452453856,0.052483985374262854,0.0542398780989432,0.061959944451216185,0.049791566559133006,0.061051081744322236,0.05437009695410581,0.05437009695410581,0.05437009695410581,0.05437009695410581,0.05437009695410581,0.05437009695410581,0.05437009695410581,0.05437009695410581,0.04821966955124992,0.057477893131025144,0.05703279202651584,0.06454835495210676,0.048864315791869,0.06195290279369532,0.05380118754408513,0.05558786821980706,0.04703353274633279,0.06631460503617775,0.048536585596476924,0.06931369342272685,0.06210378714356983,0.05576473763584686,0.05540279129338302,0.04845565184448234,0.05661587870948955,0.051179443366718855,0.05120983137894257,0.0561486562460604,0.03672011329450657,0.05317102027621332,0.03798106561891153,0.057145460063270516,0.05136313890521085,0.051126220888099226,0.05144548630055263,0.06579548611340902,0.05945760867698669,0.06632514543447236,0.054928819495640005,0.05194422329466189,0.04827915630361259,0.05407844790561433,0.05425800527513668,0.051089870719346064,0.05401525304843785,0.058632302350570625,0.05468884992706625,0.06078149242081604,0.057578983933169785,0.054841440165001566,0.04928143669449008,0.04329944921934886,0.051228141456916156,0.04969992276958282,0.05837269533332922,0.05643518696063809,0.06346763835175745
0.4567010878848043,0.46286466612374216,0.45399724819798637,0.44688255323120785,0.46946828563824566,0.4561997371426159,0.4476092096560439,0.4609806136758897,0.4518318659066673,0.49912261987168466,0.4514878813610774,0.4529291393995841,0.45330023092108407,0.45374876773607165,0.4504993079000772,0.4535268704322144,0.4567010878848043,0.4567010878848043,0.4567010878848043,0.4567010878848043,0.4567010878848043,0.4567010878848043,0.4567010878848043,0.4567010878848043,0.45366910949989103,0.45451742919785987,0.4452336619853064,0.44921989966646114,0.4562975278791236,0.44981378079232925,0.45091680795391476,0.4522278879354064,0.4539324861949088,0.44826820926489824,0.45654908713203335,0.4550112778398986,0.4520235755902397,0.451519877615428,0.45936292936017986,0.45184330379958965,0.45397866940108966,0.4535316691432437,0.4532077902324103,0.4503319452643828,0.45349702632867656,0.4531477441421204,0.4521819984866436,0.45669887341115295,0.4513545554129477,0.44957653757146926,0.4512647857958769,0.45060222755444257,0.45678380503475147,0.45201811385807406,0.4502395840299435,0.4493596140448968,0.455650577372075,0.44579503132895687,0.45471863699972986,0.45229113250032316,0.453990424654891,0.4519275501234932,0.46138707798449924,0.4519844437984132,0.4499266912050398,0.45264189333865157,0.4513714465431734,0.4571018406387609,0.4528675089571796,0.45609514260999745,0.45261032324855194,0.4515932314666611,0.449220551128785
0.44780029384273523,0.44527184820329074,0.44810699376104224,0.44550763359593826,0.4532354198984387,0.44584307271574036,0.44102944269049127,0.4426941985391269,0.4428331377829884,0.45433407972582646,0.4436544876307362,0.4443697113198172,0.4451070535797756,0.4443188510116757,0.4441372656306567,0.4458924149752706,0.44780029384273523,0.44780029384273523,0.44780029384273523,0.44780029384273523,0.44780029384273523,0.44780029384273523,0.44780029384273523,0.44780029384273523,0.44716086136505206,0.4452436031171143,0.44372715570922655,0.4411255843181356,0.44798321850257283,0.4424775078217911,0.4435992745324401,0.4440076924466638,0.4432511877476403,0.4421863557426298,0.44598879758486637,0.4443793652404992,0.44396871446230446,0.4441848136387203,0.4448649341846086,0.44547000944555765,0.4439567919591051,0.44545452107612316,0.4443700288280165,0.4423711891197467,0.4460565726513685,0.4451538368311259,0.44371563057870683,0.4446601113586441,0.44492145475836636,0.44091599815367855,0.44379233396172296,0.44341412293234733,0.44610161258930625,0.444714011303077,0.4418153466720894,0.44050009532896633,0.44484098632348135,0.44046657307554615,0.4446318039828946,0.443815554057961,0.4455561267834562,0.4446580325161128,0.44687561822634336,0.44475062367844626,0.44418920956594277,0.44279169598758444,0.44225911909861493,0.4475317428290402,0.44478463674460417,0.4463531631391027,0.44518821948521886,0.4446279458822602,0.4439794134516559
-0.4006969217892557,-0.40698683142577374,-0.3999070092700562,-0.3867768695564772,-0.4082929810242348,-0.3918667312511609,-0.39526173721661595,-0.3915391737080214,-0.3934121557425579,-0.43547143561793805,-0.39729236874033425,-0.39797537332261446,-0.3979119578326566,-0.39718466322929075,-0.39259925333018514,-0.3977629835132588,-0.4006969217892557,-0.4006969217892557,-0.4006969217892557,-0.4006969217892557,-0.4006969217892557,-0.4006969217892557,-0.4006969217892557,-0.4006969217892557,-0.3947051416628122,-0.40137657025828605,-0.38874598877150496,-0.3958086785520252,-0.39515386941188035,-0.397498026429929,-0.3961739155449304,-0.398149593835358,-0.39548620106734594,-0.3951128182936269,-0.39601258986108945,-0.3994124892210653,-0.4003149048330182,-0.39455242494677817,-0.4040312173818918,-0.3901441327757286,-0.397671612324661,-0.3930884829614284,-0.40302550253508573,-0.3961838010751006,-0.3942007985059843,-0.39654274297068404,-0.3824781884705845,-0.407644994284274,-0.39475120835690214,-0.4028846163489564,-0.39269034813374687,-0.39832319882025075,-0.40423207407177975,-0.39524512472684087,-0.3978329446314488,-0.39005116438737586,-0.39679973606439056,-0.40204555492415733,-0.39780784422980037,-0.3931962621426971,-0.39876939417833707,-0.3972768752863309,-0.4061770283060423,-0.39517118870070644,-0.3893944958814762,-0.39714380201600463,-0.3916284025273919,-0.3987045837580814,-0.39414384682530357,-0.3989587288924021,-0.3958114749742854,-0.3961272822780342,-0.3948147898361148
-0.09154237448832067,-0.07973978182473751,-0.09644682765406037,-0.09265897164216814,-0.11445866263843152,-0.09047020583654118,-0.06403020058563995,-0.1138272640879614,-0.07813974799207271,-0.13514463958249312,-0.089979606282489,-0.08660783697047984,-0.09003203576707693,-0.07900071912390202,-0.09006673758563354,-0.07897472478157215,-0.09154237448832067,-0.09154237448832067,-0.09154237448832067,-0.09154237448832067,-0.09154237448832067,-0.09154237448832067,-0.09154237448832067,-0.09154237448832067,-0.09593655201241824,-0.08459229238957237,-0.08507113301032669,-0.0743882816982709,-0.09636404312328374,-0.08441848143475063,-0.08986382771761765,-0.0838042209784837,-0.09384922718274631,-0.0718750793712708,-0.08805316685298074,-0.08432942339073919,-0.0919753090370153,-0.08859127792939614,-0.09077441505044173,-0.09034136358092223,-0.08812426876608546,-0.09035716754214403,-0.09892111049844857,-0.08852512399187204,-0.09786001083272727,-0.08937041233299002,-0.09281215063729062,-0.08585341678142473,-0.08900266703238575,-0.08782745451305413,-0.09089084477141786,-0.0806345888959391,-0.08681697062861554,-0.08293508730068343,-0.08839472884815425,-0.08550114476707114,-0.09442839292910686,-0.08860570688347259,-0.09563121195452608,-0.08940664287063729,-0.09170725544795212,-0.08093621883165839,-0.08805565065830309,-0.08470211132697382,-0.0834370160066116,-0.08928734042527103,-0.0875188978200346,-0.10153239693820565,-0.08992224205687531,-0.0804838998347433,-0.09071706954468146,-0.08825011779691505,-0.08146304469589133
0.3213595354736206,0.3170718246470834,0.32326891504364963,0.3268730239342169,0.32391624814957587,0.3267304270533334,0.32257667885753705,0.33660356161026356,0.3261780066892332,0.3131822388757979,0.32446709473692287,0.32395544377523494,0.32397319191423846,0.3248528294409547,0.32830657141325886,0.3232312882038812,0.3213595354736206,0.3213595354736206,0.3213595354736206,0.3213595354736206,0.3213595354736206,0.3213595354736206,0.3213595354736206,0.3213595354736206,0.3273389593697143,0.32217127101826143,0.32662961065517543,0.32380613996809443,0.32516440505252536,0.3249572639467324,0.3261367909581373,0.32442503409357565,0.3284531091024172,0.32491306630510536,0.32288214296667944,0.32382723690336523,0.32444426943721527,0.325543620313592,0.3260470813766011,0.3277868361800563,0.32515134988842154,0.32582346315442806,0.3235078716235443,0.32531636856947255,0.3281081453443357,0.32518934911645914,0.33214287192368935,0.32103809203015365,0.32584892453200165,0.32513418995620663,0.32807679182574956,0.32375730130248137,0.321125498360883,0.32416413738162964,0.3287062876011874,0.32805762621192897,0.32629271848101676,0.3230504922077511,0.3275949931803859,0.32735617110058207,0.32373822763646803,0.3230294251249255,0.3210664209606495,0.32533809991656226,0.32739103457655333,0.3259688088517177,0.3277388263808224,0.3255152462052341,0.326694952433361,0.321836868091253,0.32525333463693945,0.32530486591834595,0.32391108625205506
0.2016332524782601,0.20377415030647864,0.2060381692524994,0.20619960717214417,0.20065125472463408,0.2037831603448521,0.2044951387905736,0.18908639653761092,0.20205188796600257,0.20667331011563791,0.20387582943688065,0.20220757131094239,0.2021150565683949,0.20526274083268925,0.20314611167613905,0.20845579756173085,0.2016332524782601,0.2016332524782601,0.2016332524782601,0.2016332524782601,0.2016332524782601,0.2016332524782601,0.2016332524782601,0.2016332524782601,0.20167249767257156,0.2068862397191712,0.206946761500379,0.20300273034441338,0.20536618529895248,0.2044017235037013,0.20334169030676305,0.20667760933686555,0.19647491178600454,0.20547838033654267,0.20919452768498295,0.20714463759714108,0.20588998127628294,0.2028129604612747,0.20739008457816546,0.20316158501084156,0.20562337034152475,0.20363074410385817,0.20008280622674746,0.20246347098921585,0.2018237318499326,0.20373027191658213,0.19913101866211189,0.20809201998596052,0.20245288058871783,0.19695593796253988,0.2028366040587419,0.20595526542022208,0.2075157931298967,0.2063959516613408,0.2026064799254925,0.1997583229221892,0.2020925013021879,0.2032862823025385,0.2015805581015346,0.20329561934976959,0.20394997677609925,0.2038277025857492,0.2097123475158404,0.20523076701408946,0.20505108097426056,0.1999083257319627,0.20298527287574003,0.20086050458690435,0.20295960919296388,0.20633727965356208,0.20495871508001257,0.20452877564315805,0.20751371643109154
0.30800949005074924,0.31085835675706586,0.3100136405690394,0.3140946466693017,0.31109890954860125,0.31005449892654885,0.31361208433641413,0.29757008829713355,0.31115341649600814,0.2985184122395,0.31060353656160783,0.30941515138170667,0.3094301210678399,0.3115523310054382,0.31190280767780876,0.31441641636189355,0.30800949005074924,0.30800949005074924,0.30800949005074924,0.30800949005074924,0.30800949005074924,0.30800949005074924,0.30800949005074924,0.30800949005074924,0.31021656401219644,0.3108718913737421,0.31384873010800496,0.31349762098217954,0.3097666588952029,0.3111108565483487,0.3097576746943171,0.31110281161514824,0.3043422014088713,0.3136504784885832,0.31012678976325403,0.3128212566041552,0.3116990387422077,0.30963067656470733,0.3118305462052623,0.31466254633602014,0.3081424706007952,0.3104103901763774,0.3091967798541548,0.3086479690501793,0.3035090804089382,0.30977753260002644,0.30909497734154695,0.30906619715751754,0.30983074108641534,0.3104910254084524,0.30854086839586536,0.3123839590798377,0.3100984781968422,0.31205113035072457,0.31049876093084217,0.30988309439162237,0.3076998591659398,0.30810929035103657,0.30795097120267695,0.30968700152626355,0.3100837175789646,0.31076312233668535,0.3095804715045124,0.31176299871029706,0.3126515553190228,0.30643900847989397,0.3087569219721682,0.30600642413409046,0.3092699997228998,0.3122802089404256,0.3108962774066514,0.31070619748724904,0.3141920791785074
0.3454978090812971,0.3526741682098414,0.3443569834602122,0.3426732244367226,0.34754941037869097,0.3432453704548336,0.3423689820325201,0.35250188242046177,0.34604719716583654,0.3538970271696015,0.347005741094158,0.3457762475620317,0.34657545153181263,0.3472659801922461,0.3459099955584404,0.3460124891953765,0.3454978090812971,0.3454978090812971,0.3454978090812971,0.3454978090812971,0.3454978090812971,0.3454978090812971,0.3454978090812971,0.3454978090812971,0.3448722884910134,0.346116096824474,0.34499462545020587,0.34537384217389383,0.3451062835026089,0.3457937651653173,0.3462495200732778,0.3467779147134771,0.3463276103784707,0.34676121922091974,0.34521119509310744,0.34651250998759875,0.3466657905133172,0.34425885081214724,0.34971930823018915,0.3445013001463971,0.34542899348395983,0.3465182757341044,0.345134685882096,0.3448427771389472,0.34152937274992007,0.34715564915704133,0.3451325099142816,0.34815654224617953,0.3462932569433623,0.34353527825962693,0.34480545120374695,0.3459584877343857,0.3471899108509895,0.345986861352339,0.34546778225021063,0.34607753033216015,0.34726502399416853,0.3463015936807287,0.3487834210985183,0.3460437076271271,0.34632362515580145,0.3442350343028178,0.34982461900559014,0.3475204275595536,0.3462423949198192,0.34499940824984426,0.3453813572322817,0.3459924436231145,0.3458379047618092,0.34550008696798173,0.3471145124367414,0.3468072097597031,0.34622562049567907
0.321805416233165,0.323586289719204,0.3256378897406556,0.3257919209518008,0.32860451046341127,0.3248627923256754,0.32518849494431884,0.32664362919220175,0.32491676135556047,0.32061429819172943,0.32569716743099886,0.3252210937044471,0.32420719477832666,0.32276131345829623,0.3242599945881332,0.32439339991671845,0.321805416233165,0.321805416233165,0.321805416233165,0.321805416233165,0.321805416233165,0.321805416233165,0.321805416233165,0.321805416233165,0.3246294702244235,0.32497435046973777,0.32433207333235753,0.325068650367043,0.32318266675971946,0.32397565215399965,0.3238673516632555,0.32427676740687705,0.32516077918314434,0.3239227820659452,0.3256978200511099,0.3249084319760453,0.32517048508382446,0.32327969689330593,0.3235030663332706,0.32573439462517856,0.3224895723155502,0.32443568896400643,0.32701696804637126,0.3241302279393818,0.3253343790098066,0.32351912746292466,0.32562627025131013,0.32157699929472244,0.32351100996591364,0.3249216743198895,0.32341400430914397,0.3238455686077474,0.3246269979033679,0.32433724064276725,0.3240459247530417,0.32501734517535336,0.325082893740377,0.3252314411056025,0.32260360845472896,0.32488980949679774,0.32404845161130474,0.3229629242895107,0.323630557871952,0.3235085860356481,0.3238652399434187,0.3233266756023989,0.3258874272462613,0.3245785973677219,0.3237841329225538,0.32482044604401783,0.3235539202984069,0.3235799407388815,0.3238806441719017
-0.1634834368561604,-0.15786725493069775,-0.16145862561672458,-0.16601733507304095,-0.16654722050826026,-0.16563087025486525,-0.16336424172973998,-0.17313713870893377,-0.16354393136275966,-0.15883131643213436,-0.16157774922715723,-0.16266929595868856,-0.1626064228160577,-0.16170705432757138,-0.16428423656178565,-0.16099673605801032,-0.1634834368561604,-0.1634834368561604,-0.1634834368561604,-0.1634834368561604,-0.1634834368561604,-0.1634834368561604,-0.1634834368561604,-0.1634834368561604,-0.16605032631973207,-0.16049081768758378,-0.16306574783716193,-0.1622286634574847,-0.16315644102935983,-0.16217006414581941,-0.1628166593284933,-0.16081816457840106,-0.16570895356691565,-0.16105930198379795,-0.16057772293380293,-0.16029294809321856,-0.1609837244512168,-0.1641269776611582,-0.15878012049016424,-0.1664462158019832,-0.1618086818500018,-0.1626027036127564,-0.16411101912558285,-0.1628812208825806,-0.16849550039360867,-0.16189140566462257,-0.1684524257436611,-0.1587512052811865,-0.16313273637446207,-0.1666378173716345,-0.16421772536205806,-0.161194824693482,-0.1593605551801011,-0.16050844847371998,-0.1650674271457206,-0.16437266822759136,-0.1626115681650462,-0.16010690831248645,-0.1637001742375755,-0.16319621078646884,-0.16228213658296514,-0.162727733269584,-0.15859237820333855,-0.16137678321218213,-0.16292887689185825,-0.1655434052761708,-0.1633609244862773,-0.16400530171948152,-0.16339523379603038,-0.16202393183094702,-0.16171594015446752,-0.16187185925522854,-0.1610454022613305
0.4448488226777332,0.4557658964855966,0.42901963563470263,0.43423802073571455,0.43768916080468384,0.43926332886274827,0.4479492273120768,0.42744983006126613,0.4473459187977486,0.419093309928417,0.43869413961393383,0.440345099086587,0.4414104929832128,0.4446472411654218,0.4323168070640026,0.4412935299410561,0.4448488226777332,0.4448488226777332,0.4448488226777332,0.4448488226777332,0.4448488226777332,0.4448488226777332,0.4448488226777332,0.4448488226777332,0.43587037591351757,0.4404184667053223,0.44000944164226824,0.4466718223966971,0.4351966778992619,0.4439171669625606,0.4379078819698584,0.4370993246901767,0.4409661179496001,0.4463986817247024,0.43428115819920726,0.45455796633253437,0.4485315366664794,0.44134900673063426,0.4403627599389676,0.43503203032049487,0.4423694925443025,0.4362773484118166,0.437196712560577,0.4421112552441521,0.43329922410932487,0.43856879663146003,0.42866213349459414,0.4381412844416785,0.43609915761306156,0.44027523878969854,0.43804164475968227,0.4454111207185515,0.44090987281065497,0.44532918621918616,0.44095719229955693,0.43820228748958023,0.4355937892575747,0.43827327946035405,0.443244144535951,0.436332543101467,0.43907287384065496,0.441286908230795,0.43902412203923713,0.44304080945326063,0.4386574816398462,0.4423106619295854,0.43573968519489675,0.43365427431183456,0.437839681026593,0.43497834756341924,0.4406629407993129,0.4389380236580517,0.4430262767073778
-0.10352035446311267,-0.09242213931352457,-0.10512069097918501,-0.0919349732747047,-0.09392474026548178,-0.11016664174940383,-0.06596249698154547,-0.19234498255805457,-0.09173170559551785,-0.11866488907852245,-0.1033836256831351,-0.10613873546615049,-0.10439890463186294,-0.09085333396425456,-0.10968761134567673,-0.0907160472107068,-0.10352035446311267,-0.10352035446311267,-0.10352035446311267,-0.10352035446311267,-0.10352035446311267,-0.10352035446311267,-0.10352035446311267,-0.10352035446311267,-0.1113642924736706,-0.09649272012883107,-0.09772035085670275,-0.08642828794563961,-0.11102682309760584,-0.0909683601615805,-0.10470657375944503,-0.10146887436630997,-0.11469504998581592,-0.08501695381647568,-0.11025603673368371,-0.07013748753059855,-0.08842257526282178,-0.09991535545479997,-0.10535758555125879,-0.11043683098582814,-0.09793597459468409,-0.10825816308079388,-0.10844037013716833,-0.09949564172686674,-0.12622532333070055,-0.10658257654167205,-0.12275361048714341,-0.09981379979174052,-0.10887800606720428,-0.10843311598290627,-0.10703931749055061,-0.08369435565120968,-0.09431629932931307,-0.08126594557776753,-0.10100188847164915,-0.10695613289098803,-0.11272235367740506,-0.10647658818364232,-0.10529630099891939,-0.10784934035777605,-0.10438864286166412,-0.09446129591527339,-0.10393175789234174,-0.0938608484744536,-0.09756639161726269,-0.10178481090930179,-0.10973375732315523,-0.11951536732199353,-0.10778782593240384,-0.11088639419416411,-0.09712196123437125,-0.1007893797134505,-0.0892659590924297
-0.0046002989827889865,0.0020402684247031364,-0.011159287590046052,-0.011548267186021088,-0.0013339753121959753,-0.007375819514542696,-0.009615403760301958,-0.004133227057758383,-0.007645589916879399,0.005764507003986701,-0.009683375472130199,-0.008149338039650338,-0.007468433485862377,-0.005579154955217893,-0.010599355626042268,-0.0065371675398831494,-0.0046002989827889865,-0.0046002989827889865,-0.0046002989827889865,-0.0046002989827889865,-0.0046002989827889865,-0.0046002989827889865,-0.0046002989827889865,-0.0046002989827889865,-0.009968705263831689,-0.006461041508176989,-0.012104693069338628,-0.00784617728131495,-0.007734870664600667,-0.007912217130408655,-0.008586807909795723,-0.007601053625171975,-0.007106594429054439,-0.00891088932718884,-0.008204583236804694,-0.007281868451087071,-0.006998479602929971,-0.007856817405095225,-0.0018657488634712571,-0.009729133663849922,-0.005997591204947538,-0.008527768916036245,-0.009819437023188117,-0.008505148237123282,-0.009583889785691661,-0.007791527225714411,-0.012900378926208303,-0.005752494977253849,-0.009010227388235759,-0.008011503798355888,-0.009106885472665093,-0.007461262115985886,-0.0060363913582585195,-0.007938366050612912,-0.007752442193679603,-0.01028586061248785,-0.007995089157777227,-0.011416496598480664,-0.004962170226122962,-0.009573835539801408,-0.006787224043147527,-0.008160152533109265,-0.0027037300156167823,-0.007767057558772694,-0.009914888893461019,-0.006578170998340424,-0.010151613702033822,-0.00728647180146562,-0.00824059331803562,-0.005514979383261105,-0.007717882676850365,-0.008268762828237537,-0.007794891021412631
0.19340174769738125,0.1904538051263163,0.19135713433924043,0.1938983601427461,0.19237802972308474,0.19089895585904998,0.19115241783085232,0.1878665105293541,0.19090674783769096,0.18592888668508914,0.18959340959432747,0.19060910286753593,0.19154581145820704,0.19132709863279587,0.19133966894583415,0.19089549757175758,0.19340174769738125,0.19340174769738125,0.19340174769738125,0.19340174769738125,0.19340174769738125,0.19340174769738125,0.19340174769738125,0.19340174769738125,0.19110797395503495,0.1897078280459995,0.19046822190606688,0.1903112244139165,0.19130561476069896,0.19092966604888764,0.19087502464270234,0.18980438476865807,0.18968315912974884,0.191022648047736,0.1867372674901466,0.18934421538671234,0.19004095715833244,0.19142599880595862,0.1905551198854614,0.19057334318283112,0.19027549324724805,0.19013520326040675,0.1907229989991564,0.18999680939881528,0.1896811610722655,0.19110169368072374,0.18860917256441304,0.18962886925996564,0.1917333882083269,0.19007122167157126,0.19067237293406797,0.19108421416127114,0.1899755030919246,0.19026995825872473,0.18961834862963753,0.18887191489270824,0.18906894473848818,0.18820209080298064,0.192142419350093,0.18956337834423603,0.19103189618528266,0.1919439653017305,0.1886334101880147,0.1913540018753845,0.1912055062495812,0.19043773955303475,0.18772898526680082,0.19044372433447923,0.19054963139064468,0.19047453028809627,0.19128984631639745,0.19127315597421418,0.19107580949320785
-0.07878092217220194,-0.08185126358371016,-0.07658811495127625,-0.07728753031912602,-0.0860562326838298,-0.0767758421416891,-0.07797408405000386,-0.07917093419014698,-0.07681734785230725,-0.08320711367163892,-0.0773144333405014,-0.07707239591241151,-0.07690116171728084,-0.07784818601167791,-0.07575409795175658,-0.07867622179902437,-0.07878092217220194,-0.07878092217220194,-0.07878092217220194,-0.07878092217220194,-0.07878092217220194,-0.07878092217220194,-0.07878092217220194,-0.07878092217220194,-0.07910146001180349,-0.07908758800840124,-0.07759191328093774,-0.07819942974501597,-0.07672017015967932,-0.07813580271714173,-0.07698874821319728,-0.07740738042021611,-0.07669968926895174,-0.07613664750965404,-0.07819040707722351,-0.07748530806406081,-0.0794585259008818,-0.0774039886366525,-0.08106153493419692,-0.08016518594562189,-0.0774448964994648,-0.07628728784973285,-0.08101869274005176,-0.07691261023528073,-0.077512870831802,-0.07625242081145824,-0.07241907555443348,-0.07747271091686511,-0.07604487950642912,-0.08180160698988091,-0.07487159770345654,-0.07765697343653977,-0.0785319568819994,-0.0767743670300057,-0.08025467634107712,-0.07494095763148745,-0.07746947599719692,-0.07677079259362779,-0.07811288201334383,-0.0754494604048173,-0.0786539882530215,-0.07699546872229719,-0.07996829866893405,-0.07594957068516171,-0.07504875605596426,-0.0792392682351972,-0.07555558052712626,-0.07829658102058083,-0.07643245304480964,-0.0799802848867702,-0.07643916635370736,-0.07650071896247843,-0.07777319518537389
0.10393082590654115,0.10499229911865855,0.10331788010372876,0.09708351313404619,0.09767557370878954,0.10608869836720403,0.10497670220407296,0.10603285988804322,0.10545980466660276,0.115276052435821,0.10490359660448176,0.10824334877088922,0.10465413425845921,0.10715184693451925,0.10324742542283251,0.10886280584206023,0.10393082590654115,0.10393082590654115,0.10393082590654115,0.10393082590654115,0.10393082590654115,0.10393082590654115,0.10393082590654115,0.10393082590654115,0.10418636698583766,0.11113833178927997,0.10514856230774154,0.10830561568062055,0.10624191475584611,0.10475519408864856,0.1045478070901808,0.11021976019585787,0.1078844820143618,0.10619272698103403,0.11127340891873352,0.11156723791187957,0.10368807106416596,0.10593524496368381,0.10735176551435445,0.10422465116901714,0.1083292669287225,0.10667392722892911,0.1006859879466285,0.10675825464196394,0.10684908907286049,0.10615581022768401,0.10863291303539238,0.11346448440787145,0.10235120454978747,0.10336024239055032,0.10713209266121383,0.1066029291812081,0.11134916555912379,0.10763294400150732,0.1059544966060408,0.10809663666491556,0.10778430937603416,0.10506073425159898,0.10296481883363118,0.10820189251092512,0.10426531356800524,0.10583109904556322,0.11409624290569663,0.1020084333576451,0.10445908010751102,0.10705842054812338,0.1100560384856809,0.10574477389049639,0.10781012505989497,0.10884184922249403,0.10308027557156646,0.10331282286470109,0.10308320786951349
0.35947032005564733,0.3599687429370636,0.3616193670338332,0.3613526980613481,0.35912194064327363,0.36180814868871813,0.359881059813888,0.3630747430007645,0.36184091206439073,0.36368683420496556,0.3619343141664909,0.3611870015655625,0.36120447107181153,0.3619793241311919,0.3624913207333067,0.36151865494310276,0.35947032005564733,0.35947032005564733,0.35947032005564733,0.35947032005564733,0.35947032005564733,0.35947032005564733,0.35947032005564733,0.35947032005564733,0.3611096076654268,0.3614666960609688,0.36180171264939387,0.36092721660154814,0.3617381580278709,0.36171328158146027,0.36217108794911224,0.3623246909242771,0.3622109719476238,0.36208773486760937,0.3622980247742955,0.362653256642991,0.36204213880840047,0.3612079899364813,0.36416308994568963,0.3605513228928576,0.36242428673285226,0.361993436198097,0.35988810314335534,0.3617591384567024,0.36191039022379007,0.36217198645739,0.36377811771406726,0.36242236169660186,0.36176674328583164,0.3589285029002793,0.3626135315411298,0.3616398629498008,0.3618110573716611,0.3622630643522225,0.36203614593341676,0.36244044850437407,0.36262676289267665,0.3622229189935226,0.3625459766644225,0.3628168735469509,0.3611852797123104,0.36052888292389595,0.3626034960180086,0.3624457105636913,0.3625852282756219,0.36069552706600755,0.3631688467759187,0.3615987884480711,0.3621871450444842,0.3604639988653312,0.3622660649581776,0.36216786030245657,0.36159184709596276
-0.46805566691175465,-0.4663683647054426,-0.4635848586283158,-0.46333346734150604,-0.46893397735398573,-0.46585102165191977,-0.4651572931000304,-0.48075522409968346,-0.4677149515639982,-0.46337814633143426,-0.4658292644866082,-0.4675462354944062,-0.46761601067521175,-0.46421752754677,-0.4664025843114897,-0.46093726155688086,-0.46805566691175465,-0.46805566691175465,-0.46805566691175465,-0.46805566691175465,-0.46805566691175465,-0.46805566691175465,-0.46805566691175465,-0.46805566691175465,-0.4679205753102874,-0.4626204408222233,-0.4624210044285445,-0.46661127108779277,-0.46405520661445915,-0.46511196014999834,-0.4662118985433487,-0.46276045997559195,-0.47355507804099556,-0.4640618422974093,-0.4602633901431478,-0.4622065461732331,-0.4636224509126314,-0.46672003768958437,-0.4621225932488236,-0.4663753987120717,-0.46378454179027284,-0.4660166708431553,-0.46975771584426473,-0.46718035991582385,-0.4675955800362149,-0.465881700307637,-0.470572356471363,-0.46123814066199686,-0.46718898615697835,-0.4729733660999604,-0.4666604167384714,-0.463505349408475,-0.4619500942601801,-0.46314037569665956,-0.46689183102460086,-0.4700683269257579,-0.4677046728323421,-0.46653768013397207,-0.46794317032251903,-0.46630998550653985,-0.46563903029756093,-0.4657348919139854,-0.45962357388014435,-0.46428920654226746,-0.4644240608779458,-0.469655302122114,-0.4666647255340679,-0.4689148712342896,-0.46662700176994865,-0.46314993979410213,-0.46455335543047266,-0.46500349965637794,-0.4619286216845744
